x,z,yaw,pitch,roll,action
-14402.0,-9243.0,-24.683762,0.462427,-48.074108,Shoot_Backward
-13599.0,-7522.0,-20.97257,2.53032,-45.012547,Shoot_Backward
-6634.0,-3811.0,-20.061005,4.272476,-40.673012,Shoot_Backward
-3471.0,-3326.0,-18.581793,4.562455,-35.940437,Neutral
-636.0,-2792.0,-16.618649,3.956885,-27.82914,Neutral
8520.0,-2461.0,-12.369935,3.357579,-24.050535,Neutral
9997.0,-3511.0,-9.56697,3.026014,-19.482944,Neutral
11417.0,-3909.0,-7.112286,3.170176,-16.036493,Neutral
8306.0,-2696.0,-6.653114,2.866026,-12.395557,Neutral
4205.0,608.0,-6.912319,2.219003,-11.034867,Neutral
1397.0,1812.0,-7.599124,0.211616,-8.563161,Neutral
-2650.0,4288.0,-10.685813,-1.871853,-7.19478,Neutral
-3444.0,3594.0,-13.559937,-5.610504,-6.574173,Neutral
-3329.0,3192.0,-16.57617,-8.022681,-7.169552,Neutral
-4002.0,3875.0,-17.151564,-10.762145,-8.411683,Neutral
-4465.0,3197.0,-16.586096,-11.957126,-9.353947,Neutral
-4372.0,2811.0,-16.063387,-13.274024,-11.037135,Neutral
-6034.0,1632.0,-16.055172,-13.827948,-12.373797,Neutral
-4469.0,2398.0,-15.808531,-14.510047,-14.827106,Neutral
1763.0,4047.0,-14.220715,-15.01108,-16.861492,Neutral
5507.0,3870.0,-13.104053,-15.424164,-20.362734,Neutral
3472.0,-491.0,-12.663666,-15.25388,-22.492907,Neutral
3164.0,-1073.0,-12.980006,-14.654044,-25.161781,Neutral
6002.0,278.0,-13.526333,-14.623081,-26.395639,Neutral
7475.0,-217.0,-13.759122,-14.967928,-26.735561,Neutral
2927.0,-1051.0,-13.601156,-14.881606,-26.411495,Neutral
-705.0,-179.0,-13.321237,-13.702408,-26.633129,Neutral
-1209.0,2365.0,-13.429543,-12.938511,-26.664852,Neutral
-1597.0,2742.0,-14.111364,-12.873533,-25.312723,Neutral
-1438.0,2053.0,-15.190607,-13.446259,-23.513905,Neutral
-3489.0,941.0,-15.159053,-13.991818,-20.877195,Neutral
-3413.0,1432.0,-13.646762,-13.694545,-20.054205,Neutral
-1463.0,1785.0,-12.365739,-12.996169,-19.992233,Neutral
3433.0,3101.0,-10.363201,-12.626681,-19.975412,Neutral
6418.0,4391.0,-8.542301,-11.956342,-19.359791,Neutral
9956.0,3962.0,-6.16362,-11.301212,-18.794104,Neutral
9556.0,4032.0,-6.57777,-10.510762,-19.025995,Neutral
5897.0,3119.0,-9.102975,-10.429858,-19.716606,Neutral
5349.0,2888.0,-10.463105,-10.741699,-19.066259,Neutral
4653.0,1622.0,-11.316826,-10.96936,-18.022638,Neutral
2570.0,1090.0,-11.037846,-10.857475,-17.00132,Neutral
-720.0,380.0,-10.14339,-10.378473,-17.502455,Neutral
-2892.0,-7.0,-9.917048,-9.457335,-18.530598,Neutral
-3704.0,945.0,-10.051541,-9.080596,-18.356325,Neutral
-4719.0,1063.0,-10.30741,-9.261314,-17.586367,Neutral
-5217.0,551.0,-10.641633,-9.638875,-17.80821,Neutral
-3740.0,-26.0,-10.384948,-10.230626,-18.968178,Neutral
-1061.0,906.0,-8.670588,-10.376282,-20.040827,Neutral
817.0,1721.0,-7.041245,-10.046469,-22.97134,Neutral
3295.0,1616.0,-5.410927,-9.661244,-25.219973,Neutral
3353.0,574.0,-5.140142,-8.988872,-27.23761,Neutral
3490.0,-14.0,-5.511946,-8.60251,-27.475538,Neutral
